,LT,abs,rel
45957,0,131.52946438,120.346721324
45959,0,117.473401245,114.891252931
45960,1,110.905365064,104.642247682
45961,0,137.113092008,103.601801786
45962,1,44.72135955,43.9696865276
45963,0,93.2737905309,76.7028899934
45964,0,119.582607431,118.953772534
45966,0,86.6025403784,86.5062618157
45969,0,34.6410161514,33.6650164612
45970,0,103.440804328,103.360211558
45971,0,93.2737905309,88.7881373458
45973,1,60.0,59.4418483338
45975,1,28.2842712475,23.0940107676
45977,1,80.0,73.029674334
45978,0,105.356537529,91.0128196098
45979,1,74.161984871,59.0197706988
45981,0,133.041346957,121.997267729
45982,1,98.9949493661,98.9949493661
45984,1,44.72135955,43.9696865276
45985,0,82.4621125124,82.0568908339
45987,0,140.712472795,140.712472795
45989,1,48.9897948557,48.9897948557
45991,1,106.77078252,98.6576572463
45993,0,115.758369028,113.13708499
45994,1,93.2737905309,85.7321409974
45995,1,69.2820323028,67.3300329224
45996,0,143.874945699,130.192165663
45998,1,48.9897948557,0.0
46000,0,108.627804912,107.393357957
46001,1,112.694276696,110.830200457
46002,0,93.8083151965,87.9393730552
46004,0,126.095202129,122.814222846
46005,0,100.995049384,69.2820323028
46006,0,110.453610172,110.151410946
46008,1,80.0,73.029674334
46009,1,104.403065089,100.415802209
46010,1,48.9897948557,46.1880215352
46011,1,107.703296143,106.458129484
46015,0,72.1110255093,59.4418483338
46016,1,82.4621125124,82.0568908339
46018,1,44.72135955,37.4165738677
46023,1,96.9535971483,63.2455532034
46026,1,56.5685424949,54.1602560309
46029,0,156.843871414,148.996644258
46036,0,82.4621125124,37.4165738677
46038,1,69.2820323028,48.9897948557
46040,0,149.331845231,127.60616495
46042,0,28.2842712475,23.0940107676
46043,0,156.843871414,107.393357957
46044,0,142.478068488,119.51290028
46046,0,74.8331477355,67.3300329224
46047,0,77.4596669241,73.4846922835
46048,0,81.2403840464,74.3863786814
46049,0,44.72135955,43.9696865276
46050,1,74.8331477355,73.029674334
46051,0,66.3324958071,65.8280588604
46052,1,60.0,43.9696865276
46054,1,60.0,59.4418483338
46055,0,74.8331477355,74.8331477355
46057,0,90.0,77.9957263787
46064,1,69.2820323028,69.2820323028
46065,0,105.356537529,105.277411316
46068,1,60.0,54.7722557505
46070,0,117.898261226,116.117756322
46071,0,131.909059583,127.801930085
46074,1,56.5685424949,56.5685424949
46075,0,77.4596669241,77.0281333886
46077,0,122.882057274,110.830200457
46078,0,60.0,59.4418483338
46079,0,82.4621125124,71.6472842007
46080,1,82.4621125124,82.0568908339
46086,0,100.0,96.9535971483
46088,1,44.72135955,37.4165738677
46089,0,100.498756211,89.9073597284
46090,0,105.356537529,103.360211558
46097,0,129.228479833,103.360211558
46098,0,88.8819441732,88.0340843083
46099,1,128.452325787,87.654625282
46100,1,109.544511501,73.029674334
46102,0,157.48015748,156.63120166
46107,1,69.2820323028,48.9897948557
46108,1,40.0,36.514837167
46109,0,74.8331477355,67.3300329224
46110,0,69.2820323028,67.3300329224
46111,0,76.8114574787,67.4536878162
46114,1,100.995049384,95.5684745789
46117,0,110.0,109.316055545
46118,0,133.790881603,133.728580839
46121,0,140.0,139.044357431
46123,1,112.249721603,77.0281333886
46124,1,77.4596669241,73.4846922835
46125,1,97.9795897113,89.0692614392
46127,0,48.9897948557,48.9897948557
46134,0,129.228479833,129.163978467
46135,1,69.2820323028,67.3300329224
46143,1,72.1110255093,71.6472842007
46144,0,106.77078252,106.458129484
46146,0,48.9897948557,48.9897948557
46151,0,28.2842712475,28.2842712475
46153,0,69.2820323028,67.3300329224
46156,0,44.72135955,43.9696865276
46160,0,114.455231423,113.798066767
46161,1,40.0,36.514837167
46165,1,64.0312423743,60.6904715201
46167,0,69.2820323028,67.3300329224
46169,0,105.830052443,105.514611942
46173,1,48.9897948557,48.9897948557
46174,1,28.2842712475,23.0940107676
46175,0,56.5685424949,56.5685424949
46176,0,77.4596669241,77.0281333886
46180,1,48.9897948557,46.1880215352
46183,1,56.5685424949,56.5685424949
46185,0,87.7496438739,85.3424474299
46186,0,102.95630141,94.5163125251
46187,0,125.6980509,125.432584815
46188,1,116.189500386,114.382399578
46190,0,135.646599663,114.01754251
46192,0,121.655250606,121.38094304
46193,0,110.453610172,109.239797388
46194,0,78.7400787401,78.3156008298
46195,1,28.2842712475,28.2842712475
46196,0,95.9166304663,94.5163125251
46197,0,69.2820323028,67.3300329224
46198,1,34.6410161514,33.6650164612
46205,1,126.095202129,122.814222846
46207,1,48.9897948557,46.1880215352
46209,0,156.204993518,145.373083249
46213,0,117.046999107,87.654625282
46214,0,121.24355653,112.620306044
46216,0,80.0,73.029674334
46217,0,130.766968306,105.277411316
46218,1,124.49899598,112.620306044
46219,1,63.2455532034,61.1010092661
46220,0,138.924439894,133.97761007
46221,0,56.5685424949,46.1880215352
46223,0,111.355287257,90.1849950565
46224,1,63.2455532034,61.1010092661
46228,0,81.8535277187,80.9320702812
46229,1,66.3324958071,61.6441400297
46231,0,56.5685424949,46.1880215352
46233,1,111.355287257,111.05554166
46234,0,93.2737905309,88.7881373458
46241,1,82.4621125124,82.0568908339
46242,1,44.72135955,37.4165738677
46246,0,125.299640861,124.699639133
46249,0,44.72135955,37.4165738677
46255,0,137.840487521,87.9393730552
46256,1,137.840487521,137.840487521
46258,1,66.3324958071,52.2812904712
46260,0,77.4596669241,65.8280588604
46263,0,77.4596669241,52.2812904712
46264,0,52.9150262213,52.2812904712
46267,0,28.2842712475,28.2842712475
46269,1,28.2842712475,23.0940107676
46276,1,158.113883008,117.189305542
46277,0,98.488578018,82.965856431
46278,0,113.578166916,107.470926301
46281,1,48.9897948557,46.1880215352
46282,1,120.0,115.470053838
46286,1,48.9897948557,48.9897948557
46288,1,98.9949493661,80.8290376865
46289,1,90.0,89.9073597284
46290,0,116.189500386,107.160316038
46291,0,28.2842712475,28.2842712475
46292,1,56.5685424949,56.5685424949
46295,1,120.0,109.544511501
46296,0,28.2842712475,28.2842712475
46298,0,48.9897948557,0.0
46300,0,112.694276696,103.360211558
46303,0,70.7106781187,68.7992248018
46306,1,40.0,40.0
46307,1,74.8331477355,74.8331477355
46308,1,116.619037897,96.6091783079
46311,0,82.4621125124,59.4418483338
46312,0,119.163752878,116.619037897
46313,0,160.0,154.704018478
46315,1,69.2820323028,67.3300329224
46317,1,28.2842712475,28.2842712475
46320,1,56.5685424949,56.5685424949
46322,1,28.2842712475,28.2842712475
46324,0,108.166538264,108.089469114
46325,1,120.0,117.473401245
46326,1,124.49899598,103.360211558
46327,1,77.4596669241,65.8280588604
46329,1,77.4596669241,52.2812904712
46330,1,44.72135955,37.4165738677
46332,1,34.6410161514,24.4948974278
46335,0,120.830459736,118.321595662
46340,1,77.4596669241,77.0281333886
46341,0,123.288280059,123.288280059
46345,1,110.453610172,74.3863786814
46348,1,104.403065089,103.682206767
46349,0,117.898261226,116.117756322
46352,0,138.564064606,134.660065845
46353,1,74.8331477355,36.514837167
46355,1,40.0,40.0
46356,1,69.2820323028,67.3300329224
46357,0,123.693168769,120.346721324
46358,0,110.905365064,110.227038425
46360,0,108.166538264,104.323215697
46361,1,28.2842712475,28.2842712475
46362,1,137.840487521,104.562580942
46364,1,34.6410161514,33.6650164612
46365,1,48.9897948557,46.1880215352
46368,1,101.488915651,100.747208398
46369,0,100.498756211,98.4039294608
46372,0,124.49899598,122.814222846
46376,1,63.2455532034,61.1010092661
46377,1,44.72135955,37.4165738677
46379,0,112.694276696,106.536378763
46381,0,114.455231423,101.406771635
46385,1,34.6410161514,33.6650164612
46386,0,82.4621125124,71.6472842007
46387,0,82.4621125124,82.0568908339
46392,1,69.2820323028,67.3300329224
46394,0,48.9897948557,48.9897948557
46395,1,131.52946438,92.105012531
46399,1,44.72135955,43.9696865276
46406,0,60.0,54.7722557505
46409,1,28.2842712475,23.0940107676
46413,0,82.4621125124,71.6472842007
46414,0,114.455231423,113.798066767
46415,1,127.279220614,120.554275467
46419,0,123.288280059,123.288280059
46421,0,28.2842712475,28.2842712475
46422,0,146.628782986,143.817013365
46426,0,159.373774505,125.6980509
46429,0,121.24355653,121.174804862
46432,1,63.2455532034,54.1602560309
46435,1,82.4621125124,82.0568908339
46437,1,56.5685424949,46.1880215352
46438,1,102.95630141,100.0
46442,1,77.4596669241,73.4846922835
46443,1,48.9897948557,46.1880215352
46444,1,69.2820323028,67.3300329224
46447,0,133.041346957,127.867118525
46448,0,164.620776332,164.164551594
46449,1,98.9949493661,97.6387901058
46450,1,28.2842712475,23.0940107676
46451,1,119.582607431,110.830200457
46452,1,98.9949493661,95.9166304663
46453,1,28.2842712475,28.2842712475
46455,0,56.5685424949,56.5685424949
46456,0,121.24355653,112.620306044
46457,1,63.2455532034,63.2455532034
46460,1,123.693168769,96.3500562186
46461,1,44.72135955,37.4165738677
46463,1,56.5685424949,54.1602560309
46465,0,56.5685424949,46.1880215352
46467,1,80.0,46.1880215352
46468,1,48.9897948557,36.514837167
46469,1,87.1779788708,85.6348838578
46470,1,118.321595662,115.758369028
46471,1,91.6515138991,41.6333199893
46474,1,28.2842712475,23.0940107676
46475,1,66.3324958071,52.2812904712
46477,0,133.790881603,132.224556469
46478,0,91.1043357914,86.5062618157
46479,1,40.0,36.514837167
46480,1,97.9795897113,92.3760430703
46483,1,110.453610172,94.5163125251
46484,0,129.614813968,120.0
46485,1,80.0,73.029674334
46486,0,93.2737905309,92.4662100445
46487,0,44.72135955,37.4165738677
46489,1,69.2820323028,67.3300329224
46492,0,82.4621125124,82.0568908339
46493,1,132.664991614,123.288280059
46500,0,28.2842712475,23.0940107676
46508,0,44.72135955,43.9696865276
46511,0,28.2842712475,28.2842712475
46513,0,144.222051019,142.126704036
46514,1,34.6410161514,33.6650164612
46515,0,145.602197786,144.683562761
46516,1,86.6025403784,81.7516564562
46519,1,44.72135955,37.4165738677
46520,0,48.9897948557,46.1880215352
46521,0,80.0,73.029674334
46523,0,142.126704036,126.227308192
46528,0,48.9897948557,48.9897948557
46529,1,44.72135955,43.9696865276
46531,1,128.840987267,128.582010147
46532,1,34.6410161514,24.4948974278
46533,0,116.619037897,105.830052443
46535,0,109.544511501,109.239797388
46537,0,115.758369028,114.600756251
46539,0,100.0,75.718777944
46542,0,109.544511501,104.562580942
46544,0,121.24355653,121.174804862
46546,0,128.452325787,125.233115961
46548,1,40.0,36.514837167
46551,1,34.6410161514,33.6650164612
46552,0,140.712472795,114.600756251
46553,0,72.1110255093,67.8232998313
46555,0,44.72135955,43.9696865276
46559,0,101.980390272,101.980390272
46560,1,28.2842712475,28.2842712475
46561,1,80.0,80.0
46562,0,141.774468788,141.244468918
46563,1,106.301458127,106.223035794
46565,1,92.736184955,65.8280588604
46568,0,110.453610172,102.632028789
46573,1,44.72135955,18.2574185835
46575,1,71.4142842854,65.4471797202
46576,1,44.72135955,43.9696865276
46577,1,28.2842712475,28.2842712475
46580,0,138.202749611,71.2974987874
46581,0,160.623784042,93.4523051258
46583,0,82.4621125124,82.0568908339
46584,0,130.0,126.820082532
46585,0,104.880884817,82.0568908339
46587,0,133.790881603,133.229125945
46588,1,106.77078252,105.514611942
46589,1,74.8331477355,73.029674334
46590,0,106.301458127,104.323215697
46591,1,28.2842712475,23.0940107676
46592,1,111.803398875,98.4039294608
46597,1,91.6515138991,88.3176086633
46598,0,82.4621125124,78.7400787401
46599,0,95.3939201417,93.18440499
46600,1,40.0,36.514837167
46609,1,131.148770486,108.627804912
46610,1,109.087121146,76.7028899934
46614,0,86.0232526704,85.6348838578
46616,0,74.8331477355,56.5685424949
46617,0,149.331845231,122.270192606
46620,0,34.6410161514,33.6650164612
46622,0,119.163752878,111.952370825
46623,0,82.4621125124,82.0568908339
46629,1,77.4596669241,52.2812904712
46631,1,28.2842712475,23.0940107676
46632,0,127.279220614,109.239797388
46633,0,120.0,55.9761854125
46634,1,28.2842712475,23.0940107676
46635,1,90.5538513814,76.1577310586
46637,0,77.4596669241,77.0281333886
46640,0,134.907375632,56.5685424949
46641,0,28.2842712475,28.2842712475
46642,0,126.885775404,121.449578015
46649,0,113.13708499,108.320512062
46651,0,120.0,119.721899974
46652,0,102.95630141,102.95630141
46653,1,34.6410161514,33.6650164612
46654,1,138.202749611,119.51290028
46655,0,137.840487521,136.869767784
46656,1,60.0,59.4418483338
46657,1,52.9150262213,52.2812904712
46661,0,56.5685424949,56.5685424949
46663,0,34.6410161514,33.6650164612
46665,0,115.325625947,92.105012531
46666,0,96.9535971483,95.5684745789
46667,0,135.277492585,104.642247682
46668,0,166.733320005,163.503312912
46670,0,74.8331477355,67.3300329224
46671,0,118.321595662,103.601801786
46673,1,132.287565553,100.747208398
46676,1,28.2842712475,23.0940107676
46678,0,119.163752878,114.600756251
46679,1,44.72135955,43.9696865276
46683,1,34.6410161514,33.6650164612
46685,0,132.664991614,89.4427191
46687,1,44.72135955,37.4165738677
46688,0,169.115345253,165.931712862
46689,0,102.95630141,90.5538513814
46690,0,110.905365064,110.830200457
46692,1,88.8819441732,80.9320702812
46696,0,52.9150262213,52.2812904712
46698,0,102.46950766,100.415802209
46699,1,28.2842712475,23.0940107676
46701,1,119.582607431,102.713192921
46702,0,142.478068488,128.646803303
46704,1,130.766968306,91.0128196098
46705,0,117.898261226,100.747208398
46706,0,75.4983443527,72.6865416245
46707,0,91.1043357914,74.0495329717
46713,1,69.2820323028,67.3300329224
46715,0,88.8819441732,88.7881373458
46717,0,77.4596669241,77.0281333886
46719,1,74.8331477355,67.3300329224
46721,0,102.95630141,90.5538513814
46724,0,121.655250606,114.600756251
46725,1,82.4621125124,82.0568908339
46728,0,82.4621125124,78.7400787401
46731,1,48.9897948557,48.9897948557
46732,0,138.202749611,130.703226178
46733,1,28.2842712475,23.0940107676
46735,1,52.9150262213,52.2812904712
46738,1,44.72135955,37.4165738677
46741,0,139.283882772,139.044357431
46742,0,48.9897948557,36.514837167
46747,1,124.49899598,103.360211558
46750,1,56.5685424949,46.1880215352
46753,0,106.77078252,90.1849950565
46754,0,105.356537529,104.642247682
46755,1,28.2842712475,28.2842712475
46758,1,66.3324958071,52.2812904712
46760,1,48.9897948557,48.9897948557
46761,1,72.1110255093,59.4418483338
46762,0,92.736184955,92.736184955
46763,0,82.4621125124,78.7400787401
46764,1,34.6410161514,33.6650164612
46766,1,112.249721603,104.562580942
46771,0,124.49899598,124.432043033
46773,0,80.0,80.0
46774,0,123.288280059,113.13708499
46776,1,84.2614977318,71.2974987874
46777,0,94.8683298051,91.6515138991
46778,0,84.8528137424,62.7162924074
46779,1,34.6410161514,33.6650164612
46780,1,56.5685424949,56.5685424949
46782,1,138.924439894,94.2514367707
46783,0,119.582607431,83.3666600027
46784,1,97.9795897113,89.0692614392
46785,1,34.6410161514,24.4948974278
46787,1,74.8331477355,73.029674334
46789,1,96.9535971483,93.8083151965
46791,1,44.72135955,18.2574185835
46792,1,127.671453348,119.51290028
46793,0,69.2820323028,67.3300329224
46794,0,130.384048104,94.5163125251
46795,1,95.9166304663,94.5163125251
46799,0,66.3324958071,65.8280588604
46801,0,137.113092008,137.113092008
46802,1,48.9897948557,46.1880215352
46804,0,147.986485869,147.930163703
46805,0,140.356688476,116.975780969
46807,1,28.2842712475,28.2842712475
46808,1,106.301458127,106.223035794
46809,0,72.1110255093,59.4418483338
46810,0,118.321595662,103.601801786
46811,0,124.49899598,124.432043033
46812,1,138.202749611,114.382399578
46814,1,60.0,43.9696865276
46815,0,78.7400787401,78.3156008298
46816,1,72.1110255093,71.6472842007
46817,1,44.72135955,43.9696865276
46818,0,87.7496438739,85.3424474299
46820,1,28.2842712475,28.2842712475
46822,1,120.830459736,70.7106781187
46828,0,77.4596669241,65.8280588604
46829,1,28.2842712475,23.0940107676
46830,0,133.790881603,122.814222846
46835,0,90.5538513814,76.1577310586
46839,1,89.4427191,89.0692614392
46840,1,119.582607431,116.117756322
46843,0,84.8528137424,83.2666399786
46846,1,34.6410161514,33.6650164612
46847,0,143.178210633,91.3783344125
46848,0,34.6410161514,33.6650164612
46850,1,48.9897948557,36.514837167
46851,1,105.356537529,105.277411316
46853,1,60.0,54.7722557505
46854,1,28.2842712475,23.0940107676
46855,1,155.884572681,124.432043033
46856,0,74.8331477355,73.029674334
46857,0,130.384048104,129.35738608
46859,0,95.9166304663,94.5163125251
46860,0,56.5685424949,56.5685424949
46861,1,77.4596669241,73.4846922835
46866,0,99.4987437107,97.3824077199
46868,0,95.3939201417,88.0340843083
46869,1,40.0,40.0
46872,1,60.0,59.4418483338
46873,0,82.4621125124,78.7400787401
46874,0,116.189500386,103.360211558
46875,0,88.8819441732,76.7028899934
46876,0,85.4400374532,82.965856431
46879,1,44.72135955,43.9696865276
46880,0,135.646599663,131.656117721
46882,1,28.2842712475,23.0940107676
46885,1,82.4621125124,78.7400787401
46888,0,77.4596669241,77.0281333886
46889,1,28.2842712475,28.2842712475
46892,1,44.72135955,43.9696865276
46894,1,125.6980509,52.2812904712
46895,1,77.4596669241,77.0281333886
46897,0,74.8331477355,73.029674334
46903,1,60.0,18.2574185835
46905,1,28.2842712475,23.0940107676
46906,0,119.582607431,119.51290028
46910,1,63.2455532034,61.1010092661
46912,1,105.830052443,102.95630141
46919,1,28.2842712475,23.0940107676
46923,1,44.72135955,37.4165738677
46926,1,111.355287257,108.627804912
46927,1,92.1954445729,87.654625282
46929,1,44.72135955,43.9696865276
46931,1,66.3324958071,52.2812904712
46933,0,148.996644258,148.099065943
46938,0,66.3324958071,61.6441400297
46942,1,122.882057274,79.2674796706
46943,1,44.72135955,43.9696865276
46947,1,69.2820323028,67.3300329224
46948,1,72.1110255093,67.8232998313
46950,1,118.74342087,118.11011811
46951,0,117.473401245,116.332855777
46952,1,116.619037897,115.470053838
46953,0,60.0,59.4418483338
46954,1,34.6410161514,33.6650164612
46957,0,86.6025403784,68.4348838922
46958,1,76.8114574787,76.7028899934
46959,1,104.403065089,69.8808509775
46960,0,93.8083151965,87.9393730552
46961,1,115.758369028,115.758369028
46962,0,34.6410161514,24.4948974278
46964,1,145.945195193,118.11011811
46966,1,44.72135955,43.9696865276
46967,1,113.578166916,100.415802209
46968,1,48.9897948557,36.514837167
46970,1,56.5685424949,56.5685424949
46971,1,80.0,80.0
46975,1,69.2820323028,48.9897948557
46976,0,122.882057274,119.51290028
46978,0,69.2820323028,48.9897948557
46979,0,100.0,75.718777944
46980,0,142.126704036,138.323292808
46981,0,120.415945788,119.791485507
46982,1,48.9897948557,48.9897948557
46984,1,60.0,59.4418483338
46985,0,77.4596669241,77.0281333886
46987,0,131.909059583,103.601801786
46989,0,103.440804328,102.713192921
46995,0,134.16407865,70.2376916857
46996,1,44.72135955,37.4165738677
46997,1,69.2820323028,67.3300329224
46998,1,104.880884817,92.736184955
46999,0,109.544511501,108.320512062
47002,0,60.0,59.4418483338
47004,1,87.7496438739,62.8490254499
47005,0,60.0,59.4418483338
47008,0,52.9150262213,46.9041575982
47009,1,126.885775404,126.293309403
47011,0,105.356537529,104.642247682
47012,1,69.2820323028,67.3300329224
47013,0,66.3324958071,65.8280588604
47016,1,34.6410161514,33.6650164612
47021,1,28.2842712475,23.0940107676
47023,0,105.830052443,93.8083151965
47025,0,82.4621125124,78.7400787401
47026,0,48.9897948557,46.1880215352
47029,0,152.970585408,129.35738608
47031,1,133.416640641,116.332855777
47032,1,66.3324958071,61.6441400297
47038,0,87.1779788708,87.1779788708
47041,1,66.3324958071,52.2812904712
47044,1,28.2842712475,28.2842712475
47045,1,97.9795897113,73.029674334
47046,1,40.0,23.0940107676
47052,1,40.0,40.0
47054,1,56.5685424949,46.1880215352
47055,1,114.01754251,111.355287257
47059,1,107.238052948,81.7516564562
47060,1,109.087121146,38.5140666943
47061,0,125.6980509,121.38094304
47062,0,132.287565553,112.620306044
47063,1,90.0,65.9545297914
47064,0,84.2614977318,84.162541153
47066,1,130.766968306,115.542200083
47069,0,69.2820323028,69.2820323028
47071,1,95.9166304663,95.5684745789
47072,1,28.2842712475,23.0940107676
47073,1,91.6515138991,41.6333199893
47077,0,108.166538264,101.734949747
47080,0,82.4621125124,37.4165738677
47081,0,77.4596669241,65.8280588604
47082,1,84.2614977318,83.3666600027
47083,1,158.113883008,117.189305542
47084,1,77.4596669241,73.4846922835
47088,0,144.913767462,129.35738608
47091,1,66.3324958071,52.2812904712
47093,1,72.1110255093,67.8232998313
47094,1,72.1110255093,59.4418483338
47097,1,91.6515138991,82.0568908339
47098,1,48.9897948557,46.1880215352
47101,1,72.1110255093,43.9696865276
47103,1,28.2842712475,28.2842712475
47104,0,72.1110255093,71.6472842007
47108,1,44.72135955,43.9696865276
47111,0,48.9897948557,46.1880215352
47113,0,143.874945699,126.029097169
47114,1,120.415945788,114.673449412
47116,0,44.72135955,43.9696865276
47118,0,107.703296143,106.458129484
47119,0,128.062484749,91.2870929175
47120,0,79.3725393319,78.4219357068
