,1,2,3,4,5,6
39615,35.0,-5.0,65.0,-95.0,-25.0,25.0
39617,50.0,10.0,-30.0,-10.0,-30.0,10.0
39618,30.0,-30.0,-10.0,-10.0,-10.0,30.0
39619,15.0,-15.0,-5.0,5.0,35.0,-35.0
39621,-3.33333333333,76.6666666667,26.6666666667,-23.3333333333,-3.33333333333,-73.3333333333
39624,65.0,-15.0,-5.0,25.0,-65.0,-5.0
39625,11.6666666667,1.66666666667,71.6666666667,31.6666666667,-48.3333333333,-68.3333333333
39626,1.66666666667,-38.3333333333,51.6666666667,-18.3333333333,61.6666666667,-58.3333333333
39627,75.0,25.0,45.0,-5.0,-65.0,-75.0
39632,-13.3333333333,26.6666666667,-13.3333333333,26.6666666667,26.6666666667,-53.3333333333
39636,63.3333333333,-56.6666666667,-6.66666666667,23.3333333333,-16.6666666667,-6.66666666667
39638,11.6666666667,61.6666666667,21.6666666667,-48.3333333333,-68.3333333333,21.6666666667
39640,0.0,0.0,0.0,20.0,0.0,-20.0
39643,31.6666666667,21.6666666667,-28.3333333333,31.6666666667,-38.3333333333,-18.3333333333
39645,15.0,45.0,-65.0,55.0,45.0,-95.0
39647,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,16.6666666667,-23.3333333333
39651,65.0,35.0,5.0,-75.0,55.0,-85.0
39652,55.0,75.0,-45.0,-75.0,-65.0,55.0
39655,23.3333333333,3.33333333333,-66.6666666667,13.3333333333,33.3333333333,-6.66666666667
39656,16.6666666667,16.6666666667,-3.33333333333,-23.3333333333,-23.3333333333,16.6666666667
39657,18.3333333333,38.3333333333,28.3333333333,-11.6666666667,-91.6666666667,18.3333333333
39658,3.33333333333,23.3333333333,3.33333333333,43.3333333333,-36.6666666667,-36.6666666667
39660,78.3333333333,28.3333333333,-71.6666666667,38.3333333333,-71.6666666667,-1.66666666667
39661,80.0,-10.0,20.0,-80.0,60.0,-70.0
39663,40.0,-20.0,0.0,-40.0,0.0,20.0
39664,16.6666666667,-23.3333333333,-23.3333333333,-3.33333333333,16.6666666667,16.6666666667
39666,58.3333333333,48.3333333333,-11.6666666667,-21.6666666667,-61.6666666667,-11.6666666667
39670,26.6666666667,56.6666666667,-13.3333333333,36.6666666667,-43.3333333333,-63.3333333333
39672,15.0,-5.0,85.0,-15.0,-25.0,-55.0
39673,46.6666666667,-83.3333333333,-23.3333333333,6.66666666667,26.6666666667,26.6666666667
39674,-3.33333333333,-23.3333333333,16.6666666667,36.6666666667,-3.33333333333,-23.3333333333
39675,-3.33333333333,-3.33333333333,-3.33333333333,-23.3333333333,-3.33333333333,36.6666666667
39676,-11.6666666667,18.3333333333,8.33333333333,-51.6666666667,-21.6666666667,58.3333333333
39679,-3.33333333333,-3.33333333333,16.6666666667,16.6666666667,-23.3333333333,-3.33333333333
39680,-13.3333333333,26.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,26.6666666667
39681,-6.66666666667,-6.66666666667,-6.66666666667,-46.6666666667,33.3333333333,33.3333333333
39682,23.3333333333,23.3333333333,-66.6666666667,83.3333333333,-46.6666666667,-16.6666666667
39684,75.0,75.0,-25.0,-85.0,35.0,-75.0
39687,6.66666666667,26.6666666667,-63.3333333333,26.6666666667,16.6666666667,-13.3333333333
39688,98.3333333333,-1.66666666667,-41.6666666667,-31.6666666667,-51.6666666667,28.3333333333
39689,-3.33333333333,16.6666666667,16.6666666667,16.6666666667,-43.3333333333,-3.33333333333
39693,23.3333333333,23.3333333333,-16.6666666667,3.33333333333,-36.6666666667,3.33333333333
39696,46.6666666667,26.6666666667,16.6666666667,36.6666666667,-93.3333333333,-33.3333333333
39697,0.0,40.0,0.0,0.0,-40.0,0.0
39699,40.0,0.0,-40.0,-20.0,-10.0,30.0
39700,28.3333333333,58.3333333333,-81.6666666667,58.3333333333,28.3333333333,-91.6666666667
39702,16.6666666667,-3.33333333333,-3.33333333333,-3.33333333333,36.6666666667,-43.3333333333
39703,3.33333333333,3.33333333333,-36.6666666667,3.33333333333,3.33333333333,23.3333333333
39708,-26.6666666667,33.3333333333,-16.6666666667,23.3333333333,13.3333333333,-26.6666666667
39710,65.0,45.0,-65.0,15.0,-15.0,-45.0
39711,13.3333333333,-46.6666666667,-26.6666666667,13.3333333333,33.3333333333,13.3333333333
39713,3.33333333333,-16.6666666667,-16.6666666667,23.3333333333,-16.6666666667,23.3333333333
39716,0.0,40.0,-40.0,40.0,0.0,-40.0
39717,56.6666666667,-63.3333333333,-53.3333333333,16.6666666667,6.66666666667,36.6666666667
39718,71.6666666667,51.6666666667,-18.3333333333,-8.33333333333,-78.3333333333,-18.3333333333
39719,0.0,0.0,-20.0,20.0,0.0,0.0
39720,55.0,45.0,-15.0,-85.0,-25.0,25.0
39722,46.6666666667,56.6666666667,-93.3333333333,-23.3333333333,56.6666666667,-43.3333333333
39724,23.3333333333,23.3333333333,-16.6666666667,-16.6666666667,23.3333333333,-36.6666666667
39725,0.0,20.0,0.0,-20.0,0.0,0.0
39730,36.6666666667,36.6666666667,-33.3333333333,-83.3333333333,6.66666666667,36.6666666667
39732,55.0,25.0,25.0,-55.0,-75.0,25.0
39733,13.3333333333,-6.66666666667,-6.66666666667,13.3333333333,-6.66666666667,-6.66666666667
39735,85.0,-25.0,-25.0,-15.0,25.0,-45.0
39737,43.3333333333,-36.6666666667,3.33333333333,-16.6666666667,3.33333333333,3.33333333333
39739,-18.3333333333,-8.33333333333,11.6666666667,-78.3333333333,41.6666666667,51.6666666667
39742,33.3333333333,-6.66666666667,13.3333333333,-26.6666666667,13.3333333333,-26.6666666667
39743,68.3333333333,58.3333333333,-61.6666666667,-11.6666666667,28.3333333333,-81.6666666667
39745,43.3333333333,-26.6666666667,23.3333333333,-16.6666666667,23.3333333333,-46.6666666667
39746,-3.33333333333,36.6666666667,-43.3333333333,36.6666666667,-23.3333333333,-3.33333333333
39747,0.0,0.0,-40.0,0.0,0.0,40.0
39748,13.3333333333,33.3333333333,33.3333333333,13.3333333333,-6.66666666667,-86.6666666667
39750,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,36.6666666667,-23.3333333333
39754,50.0,-30.0,-50.0,90.0,-30.0,-30.0
39756,1.66666666667,-8.33333333333,-48.3333333333,21.6666666667,71.6666666667,-38.3333333333
39757,16.6666666667,-3.33333333333,16.6666666667,-3.33333333333,-3.33333333333,-23.3333333333
39758,26.6666666667,36.6666666667,26.6666666667,-53.3333333333,26.6666666667,-63.3333333333
39759,0.0,0.0,-20.0,20.0,0.0,0.0
39761,36.6666666667,16.6666666667,-43.3333333333,36.6666666667,-43.3333333333,-3.33333333333
39762,33.3333333333,-16.6666666667,83.3333333333,-46.6666666667,-16.6666666667,-36.6666666667
39763,20.0,0.0,-20.0,0.0,0.0,0.0
39764,58.3333333333,28.3333333333,-71.6666666667,-61.6666666667,-1.66666666667,48.3333333333
39766,23.3333333333,-56.6666666667,13.3333333333,-6.66666666667,53.3333333333,-26.6666666667
39767,95.0,-5.0,-65.0,-25.0,35.0,-35.0
39768,41.6666666667,11.6666666667,1.66666666667,-18.3333333333,-78.3333333333,41.6666666667
39769,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667
39770,60.0,-60.0,0.0,60.0,0.0,-60.0
39772,0.0,20.0,0.0,0.0,0.0,-20.0
39773,3.33333333333,13.3333333333,53.3333333333,-26.6666666667,-16.6666666667,-26.6666666667
39775,71.6666666667,51.6666666667,-38.3333333333,-38.3333333333,31.6666666667,-78.3333333333
39776,25.0,25.0,-25.0,25.0,-45.0,-5.0
39777,80.0,-20.0,80.0,-30.0,-70.0,-40.0
39778,23.3333333333,23.3333333333,-56.6666666667,23.3333333333,3.33333333333,-16.6666666667
39779,3.33333333333,-16.6666666667,-16.6666666667,23.3333333333,23.3333333333,-16.6666666667
39780,-13.3333333333,26.6666666667,-33.3333333333,26.6666666667,26.6666666667,-33.3333333333
39782,38.3333333333,-21.6666666667,-21.6666666667,-41.6666666667,58.3333333333,-11.6666666667
39785,26.6666666667,26.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
39786,6.66666666667,-13.3333333333,6.66666666667,6.66666666667,6.66666666667,-13.3333333333
39787,55.0,-45.0,65.0,-55.0,-75.0,55.0
39792,68.3333333333,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667,18.3333333333
39793,0.0,-20.0,0.0,0.0,0.0,20.0
39795,-5.0,-35.0,75.0,45.0,-35.0,-45.0
39798,30.0,50.0,10.0,-30.0,-30.0,-30.0
39801,10.0,-10.0,50.0,-30.0,-30.0,10.0
39803,30.0,-10.0,-10.0,-10.0,-40.0,40.0
39804,33.3333333333,13.3333333333,-6.66666666667,13.3333333333,-26.6666666667,-26.6666666667
39805,76.6666666667,-23.3333333333,-53.3333333333,16.6666666667,-43.3333333333,26.6666666667
39806,6.66666666667,6.66666666667,-13.3333333333,26.6666666667,6.66666666667,-33.3333333333
39807,58.3333333333,28.3333333333,8.33333333333,-51.6666666667,-81.6666666667,38.3333333333
39809,-11.6666666667,-71.6666666667,58.3333333333,38.3333333333,-51.6666666667,38.3333333333
39810,23.3333333333,-36.6666666667,43.3333333333,-16.6666666667,3.33333333333,-16.6666666667
39812,30.0,-50.0,-10.0,30.0,10.0,-10.0
39813,13.3333333333,13.3333333333,-6.66666666667,-6.66666666667,13.3333333333,-26.6666666667
39814,61.6666666667,81.6666666667,-68.3333333333,-68.3333333333,-78.3333333333,71.6666666667
39817,3.33333333333,-16.6666666667,-16.6666666667,-36.6666666667,43.3333333333,23.3333333333
39821,10.0,0.0,60.0,-20.0,-20.0,-30.0
39822,53.3333333333,73.3333333333,-46.6666666667,3.33333333333,-56.6666666667,-26.6666666667
39824,-20.0,0.0,-10.0,30.0,30.0,-30.0
39825,36.6666666667,6.66666666667,36.6666666667,16.6666666667,-63.3333333333,-33.3333333333
39827,0.0,0.0,0.0,-20.0,20.0,0.0
39830,-3.33333333333,-43.3333333333,-23.3333333333,36.6666666667,-3.33333333333,36.6666666667
39835,50.0,60.0,-70.0,-70.0,50.0,-20.0
39836,66.6666666667,26.6666666667,-43.3333333333,-33.3333333333,6.66666666667,-23.3333333333
39837,6.66666666667,-53.3333333333,26.6666666667,6.66666666667,6.66666666667,6.66666666667
39838,6.66666666667,-33.3333333333,6.66666666667,-13.3333333333,6.66666666667,26.6666666667
39839,46.6666666667,-13.3333333333,-23.3333333333,-93.3333333333,26.6666666667,56.6666666667
39840,65.0,-65.0,-65.0,15.0,65.0,-15.0
39841,6.66666666667,6.66666666667,46.6666666667,-33.3333333333,-33.3333333333,6.66666666667
39842,40.0,0.0,-20.0,0.0,-20.0,0.0
39846,43.3333333333,-16.6666666667,3.33333333333,-36.6666666667,-6.66666666667,13.3333333333
39847,16.6666666667,-3.33333333333,16.6666666667,-23.3333333333,-3.33333333333,-3.33333333333
39849,46.6666666667,-13.3333333333,-33.3333333333,-13.3333333333,26.6666666667,-13.3333333333
39851,3.33333333333,-16.6666666667,3.33333333333,-36.6666666667,23.3333333333,23.3333333333
39852,-1.66666666667,48.3333333333,-1.66666666667,-61.6666666667,-11.6666666667,28.3333333333
39854,-10.0,10.0,-10.0,-50.0,30.0,30.0
39855,6.66666666667,6.66666666667,56.6666666667,-43.3333333333,36.6666666667,-63.3333333333
39857,68.3333333333,18.3333333333,-21.6666666667,38.3333333333,-41.6666666667,-61.6666666667
39858,36.6666666667,16.6666666667,-13.3333333333,-93.3333333333,36.6666666667,16.6666666667
39859,13.3333333333,33.3333333333,-6.66666666667,-26.6666666667,33.3333333333,-46.6666666667
39862,33.3333333333,-26.6666666667,-6.66666666667,33.3333333333,-6.66666666667,-26.6666666667
39863,36.6666666667,16.6666666667,-43.3333333333,36.6666666667,-23.3333333333,-23.3333333333
39864,31.6666666667,-38.3333333333,-58.3333333333,31.6666666667,51.6666666667,-18.3333333333
39870,-8.33333333333,21.6666666667,31.6666666667,-28.3333333333,1.66666666667,-18.3333333333
39871,-3.33333333333,36.6666666667,-43.3333333333,36.6666666667,16.6666666667,-43.3333333333
39872,0.0,0.0,-20.0,0.0,0.0,20.0
39874,13.3333333333,-46.6666666667,13.3333333333,-26.6666666667,13.3333333333,33.3333333333
39879,10.0,-10.0,-10.0,30.0,-10.0,-10.0
39882,-6.66666666667,-6.66666666667,13.3333333333,-6.66666666667,-6.66666666667,13.3333333333
39885,6.66666666667,-33.3333333333,-13.3333333333,6.66666666667,26.6666666667,6.66666666667
39886,-3.33333333333,36.6666666667,-33.3333333333,56.6666666667,6.66666666667,-63.3333333333
39887,0.0,-20.0,20.0,0.0,0.0,0.0
39889,66.6666666667,6.66666666667,16.6666666667,-23.3333333333,-63.3333333333,-3.33333333333
39890,36.6666666667,-3.33333333333,-3.33333333333,-43.3333333333,-3.33333333333,16.6666666667
39893,16.6666666667,16.6666666667,-23.3333333333,-3.33333333333,-3.33333333333,-3.33333333333
39894,43.3333333333,3.33333333333,3.33333333333,-36.6666666667,23.3333333333,-36.6666666667
39895,16.6666666667,36.6666666667,-23.3333333333,16.6666666667,-23.3333333333,-23.3333333333
39896,3.33333333333,-36.6666666667,-46.6666666667,-26.6666666667,43.3333333333,63.3333333333
39897,58.3333333333,-41.6666666667,8.33333333333,28.3333333333,28.3333333333,-81.6666666667
39898,51.6666666667,41.6666666667,1.66666666667,11.6666666667,-78.3333333333,-28.3333333333
39900,10.0,-10.0,-10.0,-30.0,-10.0,50.0
39902,30.0,-10.0,-20.0,40.0,-30.0,-10.0
39903,6.66666666667,6.66666666667,26.6666666667,-33.3333333333,6.66666666667,-13.3333333333
39904,73.3333333333,23.3333333333,43.3333333333,-26.6666666667,-46.6666666667,-66.6666666667
39905,-16.6666666667,3.33333333333,43.3333333333,3.33333333333,43.3333333333,-76.6666666667
39906,-10.0,30.0,-10.0,-10.0,10.0,-10.0
39907,-3.33333333333,-33.3333333333,66.6666666667,36.6666666667,26.6666666667,-93.3333333333
39908,43.3333333333,13.3333333333,-96.6666666667,33.3333333333,13.3333333333,-6.66666666667
39911,10.0,60.0,60.0,-50.0,0.0,-80.0
39913,30.0,-10.0,-10.0,-30.0,30.0,-10.0
39917,-10.0,-10.0,-30.0,10.0,30.0,10.0
39918,23.3333333333,33.3333333333,-66.6666666667,3.33333333333,-26.6666666667,33.3333333333
39921,56.6666666667,66.6666666667,46.6666666667,-63.3333333333,-43.3333333333,-63.3333333333
39923,31.6666666667,-8.33333333333,-28.3333333333,31.6666666667,-8.33333333333,-18.3333333333
39925,70.0,70.0,10.0,-70.0,-50.0,-30.0
39927,38.3333333333,18.3333333333,-11.6666666667,-11.6666666667,-31.6666666667,-1.66666666667
39930,73.3333333333,-16.6666666667,43.3333333333,-36.6666666667,-26.6666666667,-36.6666666667
39931,43.3333333333,-6.66666666667,-66.6666666667,43.3333333333,-36.6666666667,23.3333333333
39936,13.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,13.3333333333,-6.66666666667
39940,26.6666666667,-13.3333333333,6.66666666667,6.66666666667,-33.3333333333,6.66666666667
39941,23.3333333333,-36.6666666667,-16.6666666667,-36.6666666667,23.3333333333,43.3333333333
39943,16.6666666667,-23.3333333333,16.6666666667,-3.33333333333,-3.33333333333,-3.33333333333
39947,51.6666666667,61.6666666667,-8.33333333333,11.6666666667,-88.3333333333,-28.3333333333
39950,40.0,50.0,10.0,-40.0,-100.0,40.0
39951,0.0,-20.0,10.0,-10.0,20.0,0.0
39952,26.6666666667,46.6666666667,-33.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
39954,28.3333333333,58.3333333333,-11.6666666667,-51.6666666667,-61.6666666667,38.3333333333
39956,26.6666666667,6.66666666667,-43.3333333333,6.66666666667,-33.3333333333,36.6666666667
39957,-30.0,30.0,20.0,40.0,-90.0,30.0
39958,40.0,-30.0,-80.0,80.0,-30.0,20.0
39961,-10.0,30.0,-50.0,10.0,30.0,-10.0
39962,10.0,50.0,30.0,-50.0,-80.0,40.0
39963,38.3333333333,28.3333333333,-21.6666666667,-31.6666666667,38.3333333333,-51.6666666667
39964,-20.0,-50.0,30.0,40.0,10.0,-10.0
39970,-10.0,10.0,-10.0,-10.0,30.0,-10.0
39971,-8.33333333333,1.66666666667,-38.3333333333,41.6666666667,51.6666666667,-48.3333333333
39973,26.6666666667,-33.3333333333,26.6666666667,-13.3333333333,26.6666666667,-33.3333333333
39974,0.0,60.0,30.0,-10.0,10.0,-90.0
39975,-10.0,-70.0,30.0,-30.0,40.0,40.0
39976,3.33333333333,3.33333333333,23.3333333333,3.33333333333,-36.6666666667,3.33333333333
39977,0.0,0.0,20.0,-20.0,0.0,0.0
39978,60.0,-10.0,-60.0,60.0,-30.0,-20.0
39980,80.0,70.0,10.0,-20.0,-70.0,-70.0
39981,-6.66666666667,-6.66666666667,13.3333333333,-6.66666666667,13.3333333333,-6.66666666667
39986,5.0,85.0,-55.0,-25.0,65.0,-75.0
39987,23.3333333333,63.3333333333,-36.6666666667,13.3333333333,33.3333333333,-96.6666666667
39990,0.0,0.0,20.0,-20.0,0.0,0.0
39991,30.0,-20.0,30.0,80.0,-50.0,-70.0
39992,6.66666666667,6.66666666667,-13.3333333333,-13.3333333333,6.66666666667,6.66666666667
39997,-16.6666666667,23.3333333333,-16.6666666667,23.3333333333,3.33333333333,-16.6666666667
40001,20.0,0.0,-20.0,0.0,-20.0,20.0
40002,13.3333333333,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667,-26.6666666667
40004,3.33333333333,-16.6666666667,3.33333333333,-36.6666666667,3.33333333333,43.3333333333
40005,13.3333333333,13.3333333333,23.3333333333,-66.6666666667,-16.6666666667,33.3333333333
40007,0.0,40.0,-40.0,0.0,0.0,0.0
40010,38.3333333333,58.3333333333,-71.6666666667,-71.6666666667,48.3333333333,-1.66666666667
40011,3.33333333333,-16.6666666667,23.3333333333,23.3333333333,-36.6666666667,3.33333333333
40013,36.6666666667,-3.33333333333,-3.33333333333,-3.33333333333,-23.3333333333,-3.33333333333
40014,21.6666666667,41.6666666667,-8.33333333333,1.66666666667,21.6666666667,-78.3333333333
40016,60.0,20.0,0.0,-80.0,-50.0,50.0
40020,36.6666666667,36.6666666667,-23.3333333333,16.6666666667,-43.3333333333,-23.3333333333
40021,16.6666666667,16.6666666667,16.6666666667,-23.3333333333,-3.33333333333,-23.3333333333
40022,20.0,-40.0,0.0,0.0,20.0,0.0
40023,26.6666666667,-13.3333333333,6.66666666667,26.6666666667,-33.3333333333,-13.3333333333
40030,35.0,-55.0,5.0,-55.0,45.0,25.0
40035,3.33333333333,3.33333333333,-36.6666666667,3.33333333333,23.3333333333,3.33333333333
40036,16.6666666667,-23.3333333333,-23.3333333333,-23.3333333333,16.6666666667,36.6666666667
40038,-13.3333333333,6.66666666667,-83.3333333333,46.6666666667,-3.33333333333,46.6666666667
40039,-13.3333333333,26.6666666667,26.6666666667,26.6666666667,-13.3333333333,-53.3333333333
40040,10.0,10.0,10.0,10.0,-30.0,-10.0
40042,23.3333333333,13.3333333333,-26.6666666667,43.3333333333,-76.6666666667,23.3333333333
40043,10.0,10.0,10.0,10.0,-10.0,-30.0
40046,45.0,-15.0,-5.0,-15.0,45.0,-55.0
40048,8.33333333333,8.33333333333,-51.6666666667,-11.6666666667,18.3333333333,28.3333333333
40049,23.3333333333,-36.6666666667,-36.6666666667,23.3333333333,3.33333333333,23.3333333333
40050,-13.3333333333,26.6666666667,26.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
40051,23.3333333333,3.33333333333,3.33333333333,-16.6666666667,3.33333333333,-16.6666666667
40052,6.66666666667,6.66666666667,-83.3333333333,-3.33333333333,46.6666666667,26.6666666667
40061,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
40066,10.0,10.0,10.0,10.0,10.0,-50.0
40068,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333
40069,108.333333333,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667
40076,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667
40084,11.6666666667,11.6666666667,11.6666666667,11.6666666667,-58.3333333333,11.6666666667
40085,100.0,-20.0,-20.0,-20.0,-20.0,-20.0
40088,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,58.3333333333
40090,16.6666666667,16.6666666667,16.6666666667,16.6666666667,-83.3333333333,16.6666666667
40091,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
40094,1.66666666667,1.66666666667,1.66666666667,-8.33333333333,1.66666666667,1.66666666667
40095,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667
40097,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667
40099,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,58.3333333333,-11.6666666667
40100,-5.0,-5.0,-5.0,-5.0,25.0,-5.0
40101,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333
40107,-10.0,-10.0,50.0,-10.0,-10.0,-10.0
40110,15.0,15.0,15.0,-75.0,15.0,15.0
40112,-5.0,25.0,-5.0,-5.0,-5.0,-5.0
40114,-13.3333333333,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333
40121,10.0,10.0,10.0,10.0,-50.0,10.0
40122,6.66666666667,6.66666666667,6.66666666667,6.66666666667,-33.3333333333,6.66666666667
40123,150.0,-30.0,-30.0,-30.0,-30.0,-30.0
40131,-11.6666666667,-11.6666666667,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667
40141,-10.0,-10.0,-10.0,-10.0,50.0,-10.0
40142,15.0,15.0,15.0,-75.0,15.0,15.0
40144,3.33333333333,3.33333333333,3.33333333333,3.33333333333,3.33333333333,-16.6666666667
40145,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
40150,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333
40153,6.66666666667,-33.3333333333,6.66666666667,6.66666666667,6.66666666667,6.66666666667
40158,5.0,5.0,5.0,-25.0,5.0,5.0
40161,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333,-3.33333333333
40162,8.33333333333,-41.6666666667,8.33333333333,8.33333333333,8.33333333333,8.33333333333
40165,-16.6666666667,83.3333333333,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667
40166,-10.0,-10.0,-10.0,-10.0,-10.0,50.0
40168,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
40171,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
40172,-15.0,75.0,-15.0,-15.0,-15.0,-15.0
40174,-5.0,-5.0,25.0,-5.0,-5.0,-5.0
40175,6.66666666667,6.66666666667,6.66666666667,-33.3333333333,6.66666666667,6.66666666667
40179,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667,-6.66666666667
40181,3.33333333333,3.33333333333,-16.6666666667,3.33333333333,3.33333333333,3.33333333333
40189,33.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667
40199,-21.6666666667,108.333333333,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667
40205,11.6666666667,11.6666666667,-58.3333333333,11.6666666667,11.6666666667,11.6666666667
40208,-16.6666666667,-16.6666666667,-16.6666666667,-16.6666666667,83.3333333333,-16.6666666667
40215,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333
40221,-23.3333333333,116.666666667,-23.3333333333,-23.3333333333,-23.3333333333,-23.3333333333
40222,-5.0,-5.0,-5.0,-5.0,25.0,-5.0
40225,-1.66666666667,-1.66666666667,-1.66666666667,8.33333333333,-1.66666666667,-1.66666666667
40240,11.6666666667,11.6666666667,11.6666666667,-58.3333333333,11.6666666667,11.6666666667
40249,-11.6666666667,-11.6666666667,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667
40253,-1.66666666667,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
40257,1.66666666667,1.66666666667,1.66666666667,-8.33333333333,1.66666666667,1.66666666667
40260,13.3333333333,13.3333333333,13.3333333333,13.3333333333,-66.6666666667,13.3333333333
40262,133.333333333,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667,-26.6666666667
40265,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333,-13.3333333333
40266,-5.0,-5.0,-5.0,-5.0,-5.0,25.0
40268,-10.0,-10.0,50.0,-10.0,-10.0,-10.0
40270,6.66666666667,6.66666666667,6.66666666667,6.66666666667,-33.3333333333,6.66666666667
40271,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333,-6.66666666667
40273,8.33333333333,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667
40274,33.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667
40278,8.33333333333,8.33333333333,8.33333333333,-41.6666666667,8.33333333333,8.33333333333
40279,-10.0,-10.0,-10.0,-10.0,-10.0,50.0
40287,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,8.33333333333,-1.66666666667
40288,-15.0,-15.0,-15.0,-15.0,-15.0,75.0
40290,5.0,-25.0,5.0,5.0,5.0,5.0
40294,15.0,15.0,15.0,-75.0,15.0,15.0
40296,13.3333333333,13.3333333333,13.3333333333,13.3333333333,-66.6666666667,13.3333333333
40300,-3.33333333333,-3.33333333333,-3.33333333333,-3.33333333333,16.6666666667,-3.33333333333
40301,-1.66666666667,-1.66666666667,-1.66666666667,-1.66666666667,8.33333333333,-1.66666666667
40314,125.0,-25.0,-25.0,-25.0,-25.0,-25.0
40315,-21.6666666667,108.333333333,-21.6666666667,-21.6666666667,-21.6666666667,-21.6666666667
40316,10.0,10.0,10.0,-50.0,10.0,10.0
40317,15.0,15.0,15.0,15.0,15.0,-75.0
40332,6.66666666667,-33.3333333333,6.66666666667,6.66666666667,6.66666666667,6.66666666667
40333,11.6666666667,11.6666666667,11.6666666667,11.6666666667,-58.3333333333,11.6666666667
40335,-5.0,-5.0,25.0,-5.0,-5.0,-5.0
40337,41.6666666667,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333
40339,5.0,5.0,5.0,5.0,5.0,-25.0
40340,13.3333333333,13.3333333333,13.3333333333,-66.6666666667,13.3333333333,13.3333333333
40342,33.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667
40350,-13.3333333333,-13.3333333333,66.6666666667,-13.3333333333,-13.3333333333,-13.3333333333
40356,-10.0,-10.0,50.0,-10.0,-10.0,-10.0
40357,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,33.3333333333
40361,1.66666666667,1.66666666667,1.66666666667,1.66666666667,1.66666666667,-8.33333333333
40363,-16.6666666667,-16.6666666667,-16.6666666667,83.3333333333,-16.6666666667,-16.6666666667
40372,13.3333333333,13.3333333333,13.3333333333,13.3333333333,13.3333333333,-66.6666666667
40376,33.3333333333,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667,-6.66666666667
40378,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,-8.33333333333,41.6666666667
40396,5.0,5.0,5.0,-25.0,5.0,5.0
40405,-5.0,-5.0,25.0,-5.0,-5.0,-5.0
40407,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,-11.6666666667,58.3333333333
40417,-11.6666666667,-11.6666666667,58.3333333333,-11.6666666667,-11.6666666667,-11.6666666667
